Plate,Well,Sample,Day,Temp,Symbiont,Pot,Replicate,Box,Number,Primer,Info,ALL.number,ul.DNA,BACKUP.NUMBER
10,D04,97ALL_G3,3,27,ALL,2,E,J,16,G3,ALL,97,4,
10,D05,105ALL_F1,14,27,ALL,1,D,P,9,F1,ALL,105,4,
10,D06,105ALL_C1,14,27,ALL,1,D,P,9,C1,ALL,105,4,
10,D07,105ALL_G3,14,27,ALL,1,D,P,9,G3,ALL,105,4,
10,D08,105ALL_D1,14,27,ALL,1,D,P,9,D1,ALL,105,4,
10,D09,113ALL_D1,14,27,ALL,1,E,O,15,D1,ALL,113,4,
10,D10,113ALL_F1,14,27,ALL,1,E,O,15,F1,ALL,113,4,
10,D11,113ALL_G3,14,27,ALL,1,E,O,15,G3,ALL,113,4,
10,D12,113ALL_C1,14,27,ALL,1,E,O,15,C1,ALL,113,4,
10,E01,98ALL_C1,14,30,ALL,1,E,O,25,C1,ALL,98,4,
10,E02,98ALL_D1,14,30,ALL,1,E,O,25,D1,ALL,98,4,
10,E03,98ALL_F1,14,30,ALL,1,E,O,25,F1,ALL,98,4,
10,E04,98ALL_G3,14,30,ALL,1,E,O,25,G3,ALL,98,4,
10,E05,106ALL_F1,14,27,ALL,2,C,P,11,F1,ALL,106,4,
10,E06,106ALL_C1,14,27,ALL,2,C,P,11,C1,ALL,106,4,
10,E07,106ALL_G3,14,27,ALL,2,C,P,11,G3,ALL,106,4,
10,E08,106ALL_D1,14,27,ALL,2,C,P,11,D1,ALL,106,4,
10,E09,114ALL_D1,14,27,ALL,2,D,O,17,D1,ALL,114,4,
10,E10,114ALL_F1,14,27,ALL,2,D,O,17,F1,ALL,114,4,
10,E11,114ALL_G3,14,27,ALL,2,D,O,17,G3,ALL,114,4,
10,E12,114ALL_C1,14,27,ALL,2,D,O,17,C1,ALL,114,4,
10,F01,99ALL_C1,14,30,ALL,2,B,O,26,C1,ALL,99,4,
10,F02,99ALL_D1,14,30,ALL,2,B,O,26,D1,ALL,99,4,
10,F03,99ALL_F1,14,30,ALL,2,B,O,26,F1,ALL,99,4,
10,F04,99ALL_G3,14,30,ALL,2,B,O,26,G3,ALL,99,4,
10,F05,107ALL_F1,14,27,ALL,2,E,P,12,F1,ALL,107,4,
10,F06,107ALL_C1,14,27,ALL,2,E,P,12,C1,ALL,107,4,
10,F07,107ALL_G3,14,27,ALL,2,E,P,12,G3,ALL,107,4,
10,F08,107ALL_D1,14,27,ALL,2,E,P,12,D1,ALL,107,4,
10,F09,115ALL_D1,14,31,ALL,1,B,O,31,D1,ALL,115,4,
10,F10,115ALL_F1,14,31,ALL,1,B,O,31,F1,ALL,115,4,
10,F11,115ALL_G3,14,31,ALL,1,B,O,31,G3,ALL,115,4,
10,F12,115ALL_C1,14,31,ALL,1,B,O,31,C1,ALL,115,4,
10,G01,100ALL_C1,14,30,ALL,2,D,O,27,C1,ALL,100,4,
10,G02,100ALL_D1,14,30,ALL,2,D,O,27,D1,ALL,100,4,
10,G03,100ALL_F1,14,30,ALL,2,D,O,27,F1,ALL,100,4,
10,G04,100ALL_G3,14,30,ALL,2,D,O,27,G3,ALL,100,4,
10,G05,108ALL_F1,14,27,ALL,3,D,P,14,F1,ALL,108,4,
10,G06,108ALL_C1,14,27,ALL,3,D,P,14,C1,ALL,108,4,
10,G07,108ALL_G3,14,27,ALL,3,D,P,14,G3,ALL,108,4,
10,G08,108ALL_D1,14,27,ALL,3,D,P,14,D1,ALL,108,4,
10,G09,116ALL_D1,14,30,ALL,1,C,O,24,D1,ALL,116,4,
10,G10,116ALL_F1,14,30,ALL,1,C,O,24,F1,ALL,116,4,
10,G11,116ALL_G3,14,30,ALL,1,C,O,24,G3,ALL,116,4,
10,G12,116ALL_C1,14,30,ALL,1,C,O,24,C1,ALL,116,4,
10,H01,101ALL_C1,14,30,ALL,3,A,O,28,C1,ALL,101,4,
10,H02,101ALL_D1,14,30,ALL,3,A,O,28,D1,ALL,101,4,
10,H03,101ALL_F1,14,30,ALL,3,A,O,28,F1,ALL,101,4,
10,H04,101ALL_G3,14,30,ALL,3,A,O,28,G3,ALL,101,4,
10,H05,109ALL_F1,14,30,ALL,1,B,P,18,F1,ALL,109,4,
10,H06,109ALL_C1,14,30,ALL,1,B,P,18,C1,ALL,109,4,
10,H07,109ALL_G3,14,30,ALL,1,B,P,18,G3,ALL,109,4,
10,H08,109ALL_D1,14,30,ALL,1,B,P,18,D1,ALL,109,4,
10,H09,NTC_D1,,,,,,,,D1,NTC,,4,
10,H10,NTC_F1,,,,,,,,F1,NTC,,4,
10,H11,NTC_G3,,,,,,,,G3,NTC,,4,
10,H12,NTC_C1,,,,,,,,C1,NTC,,4,
