Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
G05,15ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.298564702,0,11807,0,11807,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5299.306583,5299.306583,,,,,0.136417508,0,,,,,,,,,,,,
G06,15ALL_D1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.309605628,0,11386,0,11386,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,6088.84256,6088.84256,,,,,0.141461879,0,,,,,,,,,,,,
G07,15ALL_F1,F1,1.064898372,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,21.29796791,,,1.831350088,0.549754381,12158,11,12147,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19637.17134,10577.53128,10585.72802,,,,,1.42011106,0.774569571,,,,,,,,,,,,
G08,15ALL_G3,G3,6.30870533,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,126.1741028,,,8.005604744,4.871652603,11780,63,11717,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18947.89886,6708.879315,6774.334173,,,,,7.13615036,5.548166275,,,,,,,,,,,,
G09,23ALL_C1,C1,0.638114631,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,12.76229286,,,1.304675698,0.249886975,11065,6,11059,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,16073.6377,5996.417399,6001.881775,,,,,0.938148022,0.410161614,,,,,,,,,,,,
G10,23ALL_D1,D1,8.599319458,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,171.9863892,,,10.54574013,6.910180569,11946,87,11859,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21537.30233,6678.924276,6787.134462,,,,,9.553957939,7.710977077,,,,,,,,,,,,
G11,23ALL_F1,F1,3.006058931,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,60.12117767,,,4.219675064,2.051504374,11756,30,11726,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19872.04063,11211.67087,11233.77117,,,,,3.588016987,2.490876436,,,,,,,,,,,,
G12,23ALL_G3,G3,501.568512,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,10031.37012,,,516.9807129,486.3556213,12057,4185,7872,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19218.28756,7549.578456,11599.80219,,,,,509.4066467,493.7822571,,,,,,,,,,,,
H01,8ALL_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.313599825,0,11241,0,11241,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,5843.920097,5843.920097,,,,,0.143286735,0,,,,,,,,,,,,
H02,8ALL_D1,D1,1.173749685,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,23.47499466,,,2.018613577,0.605935454,11031,11,11020,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21326.26136,6400.804221,6415.687734,,,,,1.565295577,0.85373348,,,,,,,,,,,,
H03,8ALL_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.319107831,0,11047,0,11047,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10924.3925,10924.3925,,,,,0.145803198,0,,,,,,,,,,,,
H04,8ALL_G3,G3,14.77892971,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,295.5785828,,,17.21229172,12.35058975,11375,142,11233,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,19038.74071,7437.484008,7582.308487,,,,,16.01981163,13.53935528,,,,,,,,,,,,
H05,16ALL_C1,C1,0.210761487,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,4.215229988,,,0.67520231,0.031927936,11165,2,11163,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,14442.02539,5819.910262,5821.454752,,,,,0.405222416,0.091465838,,,,,,,,,,,,
H06,16ALL_D1,D1,1.201874018,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,24.0374794,,,2.066999435,0.620450675,10773,11,10762,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,20681.63867,6357.061389,6371.687802,,,,,1.602808118,0.874186873,,,,,,,,,,,,
H07,16ALL_F1,F1,1.328719854,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,26.57439804,,,2.236766338,0.70791018,10631,12,10619,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,19477.5,10704.60881,10714.51143,,,,,1.751013279,0.980560899,,,,,,,,,,,,
H08,16ALL_G3,G3,68.34064484,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1366.812866,,,73.5393219,63.16484833,11819,667,11152,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,18429.70213,7091.965616,7731.805726,,,,,70.99015808,65.69709015,,,,,,,,,,,,
H09,NTC_C1,C1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.350874037,0,10047,0,10047,0,0,0,0,,,,,,,,,13500,,,,,,,,,,,,,,0,4564.3834,4564.3834,,,,,0.160316303,0,,,,,,,,,,,,
H10,NTC_D1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.317755729,0,11094,0,11094,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,5361.702504,5361.702504,,,,,0.145185471,0,,,,,,,,,,,,
H11,NTC_F1,F1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.312765002,0,11271,0,11271,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,0,10196.5478,10196.5478,,,,,0.142905325,0,,,,,,,,,,,,
H12,NTC_G3,G3,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.303945601,0,11598,0,11598,0,0,0,0,,,,,,,,,16000,,,,,,,,,,,,,,0,5946.233635,5946.233635,,,,,0.138875946,0,,,,,,,,,,,,
