Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
G04,D1A_1,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.22409673,0,15730,0,15730,0,0,0,0,,,,,,,,,20000,,,,,,,,,,,,,,0,5632.75414,5632.75414,,,,,0.102394037,0,,,,,,,,,,,,
G05,F1B_2,F1,962.348938,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,19246.97852,,,984.4638672,940.6420898,14024,7835,6189,0,0,0,0,,,,,,,,,19500,,,,,,,,,,,,,,20793.14054,10559.17533,16276.73932,,,,,973.5801392,951.223999,,,,,,,,,,,,
G06,F1C_5,F1,0.889110208,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,17.78220367,,,1.566529632,0.442604005,13237,10,13227,0,0,0,0,,,,,,,,,18000,,,,,,,,,,,,,,20979.9457,10231.72962,10239.84945,,,,,1.20179224,0.636089981,,,,,,,,,,,,
G07,G3B_2,G3,8149.491211,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,162989.8281,,,8828.932617,7579.547852,14273,14259,14,0,0,0,0,,,,,,,,,15500,,,,,,,,,,,,,,18754.9673,13246.01186,18749.56372,,,,,8478.789063,7848.284668,,,,,,,,,,,,
G08,G3C_5,G3,7.742149353,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,154.8429871,,,9.223975182,6.262187004,16008,105,15903,0,0,0,0,,,,,,,,,18500,,,,,,,,,,,,,,19823.72223,6926.905364,7011.498429,,,,,8.4979496,6.986834049,,,,,,,,,,,,
G09,D1_30C_1A_D3,D1,0.076441348,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1.528826952,,,0.365128666,0.003210437,15391,1,15390,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,22520.4707,6083.646955,6084.714905,,,,,0.190271735,0.020715116,,,,,,,,,,,,
G10,D1_31C_2A_D3,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.231044903,0,15257,0,15257,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,6208.811855,6208.811855,,,,,0.105568625,0,,,,,,,,,,,,
G11,G3_30C_1A_D3,G3,36.76642227,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,735.3284302,,,40.16474152,33.37789536,14658,451,14207,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,21373.49023,8056.410808,8466.153121,,,,,38.49903488,35.03636551,,,,,,,,,,,,
G12,G3_31C_2A_D3,G3,1.938172817,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,38.76345825,,,2.869719267,1.234334946,13365,22,13343,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,22375.15172,7763.057127,7787.109958,,,,,2.380876303,1.554160833,,,,,,,,,,,,
H01,C1B_3,C1,75.85742188,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1517.148438,,,80.62705231,71.10705566,15630,976,14654,0,0,0,0,,,,,,,,,15000,,,,,,,,,,,,,,18076.14312,4654.407435,5492.514538,,,,,78.2884903,73.43136597,,,,,,,,,,,,
H02,C1_NTC,C1,NA,CHECK,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,,,,,,16280,32,16248,0,0,0,0,,,,,,,,,5220.481934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H03,D1B_3,D1,10.31798649,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,206.359726,,,12.05340099,8.585128784,15575,136,15439,0,0,0,0,,,,,,,,,20000,,,,,,,,,,,,,,21992.87895,5623.274751,5766.213189,,,,,11.20308304,9.433556557,,,,,,,,,,,,
H04,D1_NTC,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.230470821,0,15295,0,15295,0,0,0,0,,,,,,,,,10000,,,,,,,,,,,,,,0,5507.632355,5507.632355,,,,,0.105306327,0,,,,,,,,,,,,
H05,F1B_3,F1,93.11998749,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1862.39978,,,98.49246216,87.77192688,15243,1160,14083,0,0,0,0,,,,,,,,,18500,,,,,,,,,,,,,,20450.82882,9882.875083,10687.1017,,,,,95.85797882,90.38835144,,,,,,,,,,,,
H06,F1_NTC,F1,NA,CHECK,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,,,,,,14587,0,14587,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H07,G3B_3,G3,901.1298218,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,18022.5957,,,921.2123413,881.3842773,15436,8260,7176,0,0,0,0,,,,,,,,,17000,,,,,,,,,,,,,,20292.57235,7177.82155,14195.69157,,,,,911.3331909,891.0140991,,,,,,,,,,,,
H08,G3_NTC,G3,2.829945326,OK,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,56.59890747,,,3.862131596,2.000852346,14984,36,14948,0,0,0,0,,,,,,,,,7803.73584,,,,,,,,,,,,,,,,,,,,,3.32722497,2.385035753,,,,,,,,,,,,
H09,D1_30C_1B_D3,D1,0,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,0,,,0.230697095,0,15280,0,15280,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,0,6139.412242,6139.412242,,,,,0.105409704,0,,,,,,,,,,,,
H10,D1_31C_2B_D3,D1,0.476496816,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,9.529935837,,,0.97416544,0.186604902,14817,6,14811,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,23870.19759,6308.382405,6315.493891,,,,,0.700516939,0.306285858,,,,,,,,,,,,
H11,G3_30C_1B_D3,G3,51.51198196,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,1030.239624,,,55.44887161,47.5882225,15406,660,14746,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,20764.48335,7752.106848,8309.562936,,,,,53.51895142,49.50842667,,,,,,,,,,,,
H12,G3_31C_2B_D3,G3,30.51175308,Manual,DQ,Unknown,Unknown,QX200 ddPCR EvaGreen Supermix,EvaGreen,610.2350464,,,33.64195633,27.38985634,14296,366,13930,0,0,0,0,,,,,,,,,19000,,,,,,,,,,,,,,22057.47875,10170.3957,10474.72365,,,,,32.10775375,28.91791344,,,,,,,,,,,,
