Plate,Well,Sample,Day,Temp,Symbiont,Pot,Replicate,Box,Number,Primer,Info,ALL.number,ul.DNA,BACKUP.NUMBER
6,F01,30ALL_G3,7,31,ALL,1,A,L,31,G3,ALL,30,4,
6,F02,30ALL_D1,7,31,ALL,1,A,L,31,D1,ALL,30,4,
6,F03,30ALL_C1,7,31,ALL,1,A,L,31,C1,ALL,30,4,
6,F04,30ALL_F1,7,31,ALL,1,A,L,31,F1,ALL,30,4,
6,F05,38ALL_F1,3,27,ALL,3,C,J,19,F1,ALL,38,4,
6,F06,38ALL_G3,3,27,ALL,3,C,J,19,G3,ALL,38,4,
6,F07,38ALL_D1,3,27,ALL,3,C,J,19,D1,ALL,38,4,
6,F08,38ALL_C1,3,27,ALL,3,C,J,19,C1,ALL,38,4,
6,F09,46ALL_D1,14,27,ALL,3,B,P,13,D1,ALL,46,4,
6,F10,46ALL_F1,14,27,ALL,3,B,P,13,F1,ALL,46,4,
6,F11,46ALL_C1,14,27,ALL,3,B,P,13,C1,ALL,46,4,
6,F12,46ALL_G3,14,27,ALL,3,B,P,13,G3,ALL,46,4,
6,G01,31ALL_G3,7,31,ALL,1,B,K,31,G3,ALL,31,4,
6,G02,31ALL_D1,7,31,ALL,1,B,K,31,D1,ALL,31,4,
6,G03,31ALL_C1,7,31,ALL,1,B,K,31,C1,ALL,31,4,
6,G04,31ALL_F1,7,31,ALL,1,B,K,31,F1,ALL,31,4,
6,G05,39ALL_F1,3,27,ALL,3,D,J,20,F1,ALL,39,4,
6,G06,39ALL_G3,3,27,ALL,3,D,J,20,G3,ALL,39,4,
6,G07,39ALL_D1,3,27,ALL,3,D,J,20,D1,ALL,39,4,
6,G08,39ALL_C1,3,27,ALL,3,D,J,20,C1,ALL,39,4,
6,G09,47ALL_D1,14,30,ALL,1,A,O,23,D1,ALL,47,4,
6,G10,47ALL_F1,14,30,ALL,1,A,O,23,F1,ALL,47,4,
6,G11,47ALL_C1,14,30,ALL,1,A,O,23,C1,ALL,47,4,
6,G12,47ALL_G3,14,30,ALL,1,A,O,23,G3,ALL,47,4,
6,H01,32ALL_G3,7,31,ALL,2,A,K,33,G3,ALL,32,4,
6,H02,32ALL_D1,7,31,ALL,2,A,K,33,D1,ALL,32,4,
6,H03,32ALL_C1,7,31,ALL,2,A,K,33,C1,ALL,32,4,
6,H04,32ALL_F1,7,31,ALL,2,A,K,33,F1,ALL,32,4,
6,H05,40ALL_F1,3,30,ALL,1,C,J,28,F1,ALL,40,4,
6,H06,40ALL_G3,3,30,ALL,1,C,J,28,G3,ALL,40,4,
6,H07,40ALL_D1,3,30,ALL,1,C,J,28,D1,ALL,40,4,
6,H08,40ALL_C1,3,30,ALL,1,C,J,28,C1,ALL,40,4,
6,H09,NTC_D1,,,,,,,,D1,NTC,NTC,4,
6,H10,NTC_F1,,,,,,,,F1,NTC,NTC,4,
6,H11,NTC_C1,,,,,,,,C1,NTC,NTC,4,
6,H12,34ALL_G3,3,27,ALL,1,C,J,9,G3,ALL,34,4,
