Plate,Well,Sample,Day,Temp,Symbiont,Pot,Replicate,Box,Number,Primer,Info,ALL.number,ul.DNA,BACKUP.NUMBER
20,C09,232ALL_D1,3,27,ALL,3,E,N,7,D1,ALL,232,4,B
20,C10,232ALL_F1,3,27,ALL,3,E,N,7,F1,ALL,232,4,B
20,C11,232ALL_G3,3,27,ALL,3,E,N,7,G3,ALL,232,4,B
20,C12,238ALL_D1,3,31,ALL,1,J,M,23,D1,ALL,238,4,B
20,D01,204ALL_C1,3,27,ALL,2,B,K,41,C1,ALL,204,2,
20,D02,F1_G29,14,27,F1,1,D,G,29,F1,F1,,4,
20,D04,225ALL_C1,3,27,ALL,3,F,M,1,C1,ALL,225,4,B
20,D05,225ALL_D1,3,27,ALL,3,F,M,1,D1,ALL,225,4,B
20,D06,225ALL_F1,3,27,ALL,3,F,M,1,F1,ALL,225,4,B
20,D07,225ALL_G3,3,27,ALL,3,F,M,1,G3,ALL,225,4,B
20,D08,233ALL_C1,3,30,ALL,1,I,N,8,C1,ALL,233,4,B
20,D09,233ALL_D1,3,30,ALL,1,I,N,8,D1,ALL,233,4,B
20,D10,233ALL_F1,3,30,ALL,1,I,N,8,F1,ALL,233,4,B
20,D11,233ALL_G3,3,30,ALL,1,I,N,8,G3,ALL,233,4,B
20,D12,238ALL_C1,3,31,ALL,1,J,M,23,C1,ALL,238,4,B
20,E01,205ALL_C1,3,30,ALL,2,E,N,11,C1,ALL,205,4,B
20,E02,F1_G31,14,27,F1,2,D,G,31,F1,,,4,B
20,E04,226ALL_C1,3,27,ALL,2,F,K,43,C1,ALL,226,4,B
20,E05,226ALL_D1,3,27,ALL,2,F,K,43,D1,ALL,226,4,B
20,E06,226ALL_F1,3,27,ALL,2,F,K,43,F1,ALL,226,4,B
20,E07,226ALL_G3,3,27,ALL,2,F,K,43,G3,ALL,226,4,B
20,E08,234ALL_C1,3,30,ALL,3,J,M,18,C1,ALL,234,4,B
20,E09,234ALL_D1,3,30,ALL,3,J,M,18,D1,ALL,234,4,B
20,E10,234ALL_F1,3,30,ALL,3,J,M,18,F1,ALL,234,4,B
20,E11,234ALL_G3,3,30,ALL,3,J,M,18,G3,ALL,234,4,B
20,E12,239ALL_G3,3,31,ALL,2,H,M,27,G3,ALL,239,4,B
20,F01,211ALL_C1,3,30,ALL,3,F,M,16,C1,ALL,211,4,B
20,F02,G3_E12,3,30,G3,2,D,E,12,G3,G3,,4,B
20,F04,227ALL_C1,3,30,ALL,1,C,N,5,C1,ALL,227,4,B
20,F05,227ALL_D1,3,30,ALL,1,C,N,5,D1,ALL,227,4,B
20,F06,227ALL_F1,3,30,ALL,1,C,N,5,F1,ALL,227,4,B
20,F07,227ALL_G3,3,30,ALL,1,C,N,5,G3,ALL,227,4,B
20,F08,235ALL_C1,3,31,ALL,3,B,M,29,C1,ALL,235,4,B
20,F09,235ALL_D1,3,31,ALL,3,B,M,29,D1,ALL,235,4,B
20,F10,235ALL_F1,3,31,ALL,3,B,M,29,F1,ALL,235,4,B
20,F11,235ALL_G3,3,31,ALL,3,B,M,29,G3,ALL,235,4,B
20,F12,239ALL_F1,3,31,ALL,2,H,M,27,F1,ALL,239,4,B
20,G02,G3_G13,3,31,G3,2,C,G,13,G3,G3,,4,B
20,G04,228ALL_C1,3,30,ALL,3,G,N,17,C1,ALL,228,4,B
20,G05,228ALL_D1,3,30,ALL,3,G,N,17,D1,ALL,228,4,B
20,G06,228ALL_F1,3,30,ALL,3,G,N,17,F1,ALL,228,4,B
20,G07,228ALL_G3,3,30,ALL,3,G,N,17,G3,ALL,228,4,B
20,G08,236ALL_C1,3,31,ALL,2,E,N,26,C1,ALL,236,4,B
20,G09,236ALL_D1,3,31,ALL,2,E,N,26,D1,ALL,236,4,B
20,G10,236ALL_F1,3,31,ALL,2,E,N,26,F1,ALL,236,4,B
20,G11,236ALL_G3,3,31,ALL,2,E,N,26,G3,ALL,236,4,B
20,G12,239ALL_D1,3,31,ALL,2,H,M,27,D1,ALL,239,4,B
20,H01,C1_C29,3,27,C1,1,D,C,29,C1,C1,,4,
20,H04,229ALL_C1,3,30,ALL,1,E,N,6,C1,ALL,229,4,B
20,H05,229ALL_D1,3,30,ALL,1,E,N,6,D1,ALL,229,4,B
20,H06,229ALL_F1,3,30,ALL,1,E,N,6,F1,ALL,229,4,B
20,H07,229ALL_G3,3,30,ALL,1,E,N,6,G3,ALL,229,4,B
20,H08,237ALL_C1,3,31,ALL,2,G,N,27,C1,ALL,237,4,B
20,H09,237ALL_D1,3,31,ALL,2,G,N,27,D1,ALL,237,4,B
20,H10,237ALL_F1,3,31,ALL,2,G,N,27,F1,ALL,237,4,B
20,H11,237ALL_G3,3,31,ALL,2,G,N,27,G3,ALL,237,4,B
20,H12,239ALL_C1,3,31,ALL,2,H,M,27,C1,ALL,239,4,B
